통계청행정동코드,행자부행정동코드,시군구명,행정동명,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,2021혼인,어린이보호구역현황,2021_한부모_가구수,2021_저소득_가구수,2021_예산현액,2021_세입,2021_세출,총_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,어린이집_수,2020GDP1인당,공동육아나눔터유무,유아인구,인구대비아동,20-40직장인구,20-40직장인구비,인구대비예산,20-40생활인구,한부모저소득평균
1113072,11410720,서대문구,북가좌2동,38324.07794,1483.774249,827.5141421,1124.28324,1559.992998,1516.686261,1632.00354,1300.005391,768.8336254,1321.325463,1331.561584,1829.62768,1495.778326,96.0,2.0,170,716,875171,901418,744824,450.9677419,60.84946237,105.4946237,115.0215054,13,27137,0,4380.127407499999,0.11429178842495588,281.36559147,0.6239151170426543,22.83606147994385,11811.259091999998,443.0
1113073,11410565,서대문구,충현동,40188.82416,740.3157301,474.0022851,1678.594044,2125.085196,2059.81571,2128.686197,864.6793952,547.0023255,2006.848949,1963.951349,2098.283699,1707.183894,84.0,4.0,170,716,875171,901418,744824,4755.075269,732.3225806,1672.688172,1433.11828,8,27137,0,2625.9997359000004,0.06534154185365947,3838.1290326,0.8071647272593362,21.77647687615253,15768.449038,443.0
1113074,11410555,서대문구,북아현동,37473.84385,1651.980519,524.7197742,1539.376359,2111.375762,2051.723786,2070.126814,1249.707839,458.9317388,1688.337842,1814.428696,2136.171293,1762.768864,59.0,2.0,170,716,875171,901418,744824,211.3378378,25.40540541,31.02702703,45.85135135,13,27137,0,3885.339871,0.10368138071323048,102.28378379,0.4839823519288414,23.354182813567977,15174.309415999998,443.0
1113075,11410585,서대문구,신촌동,53119.43144,830.3736657,261.0129866,2395.683569,1950.876025,1313.055295,1508.746448,585.9880917,294.9510494,5033.093035,2771.204712,2013.050544,1437.974475,82.0,7.0,170,716,875171,901418,744824,1588.516129,402.0967742,392.5806452,339.2741935,5,27137,0,1972.3257933999998,0.03713002454907299,1133.9516128999999,0.7138433108726715,16.475534023524556,18423.684103,443.0
1113076,11410615,서대문구,연희동,38073.77042,869.5386465,571.8203685,1517.305772,1560.972158,1404.642786,1460.67086,1018.041154,617.9871664,2271.684146,1714.92078,1693.418306,1408.732148,137.0,1.0,170,716,875171,901418,744824,691.016129,75.19354839,132.2580645,125.0322581,11,27137,1,3077.3873353999998,0.08082696568930983,332.48387099,0.48115211358547033,22.986192077795273,13032.346956000001,443.0
1114059,11440590,마포구,용강동,31343.50597,1578.077448,708.3123612,1121.831049,1632.496327,1506.855915,1653.040051,1495.764158,649.9592248,1172.577624,1332.616243,1652.369447,1492.333,90.0,0.0,171,641,994117,1002728,837986,2574.516129,385.5322581,634.7580645,619.4516129,7,55185,0,4432.113192,0.1414045128277014,1639.7419355000002,0.6369126675997608,31.71684115208762,11564.119656,406.0
1114060,11440600,마포구,대흥동,21985.17594,453.2221977,319.3977371,874.1109548,847.5403724,726.4438766,829.2015717,427.2249675,242.2789276,1479.991593,960.4442784,873.331132,763.7828478,75.0,2.0,171,641,994117,1002728,837986,1076.537634,369.9139785,261.1397849,197.7634409,4,55185,0,1442.1238299000001,0.0655952826502602,828.8172043,0.7698915282881786,45.217604931298084,7354.8466267,406.0
1114061,11440610,마포구,염리동,11720.3931,382.1776553,303.2361786,426.2238967,498.2638363,438.6291306,575.7277377,509.1224439,332.3644027,527.4389321,532.0456416,596.1877591,526.8304761,69.0,5.0,171,641,994117,1002728,837986,834.9892473,73.06451613,132.8494624,172.1935484,6,55185,0,1526.9006805000001,0.1302772584052663,378.10752693,0.45282921684637123,84.81942470001285,4121.3474102,406.0
1114063,11440630,마포구,신수동,18214.61175,764.7854531,395.5793642,624.7573071,801.4448603,704.3925352,735.6810933,603.436601,317.6349897,643.2861025,654.674865,919.6795177,869.6339767,96.0,1.0,171,641,994117,1002728,837986,258.5913978,33.80645161,65.7311828,72.66666667,8,55185,0,2081.436408,0.11427289456224617,172.20430108,0.6659320555325913,54.57799560289832,5953.5502578000005,406.0
1114066,11440660,마포구,서교동,68036.774,793.4075062,375.9530261,3638.020329,3645.186424,2752.201601,2689.361571,750.7129522,458.2995239,6221.653133,4209.714692,3211.330411,2288.769372,112.0,2.0,171,641,994117,1002728,837986,2175.461358,501.2880562,629.0515222,471.1967213,7,55185,0,2378.3730084,0.03495716902156472,1601.5362997,0.7361823706086715,14.61146585227571,28656.237533,406.0
1114068,11440680,마포구,합정동,22728.81519,482.6108171,129.003418,1265.24073,1379.947092,994.0670871,915.6334545,531.0374776,197.4748293,1800.606179,1533.029915,1306.8101,882.5032692,93.0,2.0,171,641,994117,1002728,837986,878.3417722,172.9936709,313.1329114,223.9873418,9,55185,1,1340.1265420000002,0.058961566223197405,710.1139241,0.808471083324847,43.738179561483776,10077.837826800001,406.0
1114069,11440690,마포구,망원1동,20250.86216,456.4306917,224.8194508,993.9224622,1129.950108,791.0854615,831.7742471,500.3441176,263.0109382,1192.812848,1162.460381,1248.578248,915.1803693,87.0,0.0,171,641,994117,1002728,837986,268.8064516,46.80645161,63.25806452,66.65322581,12,55185,0,1444.6051983000002,0.07133549114533108,176.71774194,0.657416296700224,49.09010748014493,8265.764125099999,406.0
1114070,11440700,마포구,망원2동,17629.6116,552.449594,290.9804098,645.505038,789.0834449,795.6001672,825.2812226,503.308105,322.1976002,861.3765373,789.6517543,926.9215431,771.6636723,72.0,0.0,171,641,994117,1002728,837986,368.5322581,50.51612903,91.18548387,104.3870968,13,55185,0,1668.9357090000003,0.09466661812333972,246.08870969999998,0.6677535121856949,56.38904716426084,6405.0833797000005,406.0
1114071,11440710,마포구,연남동,18891.91211,398.8909941,209.6502215,981.0996415,1034.390344,818.3350978,741.1066291,313.9895312,141.0783092,1485.862599,1128.809014,998.5253743,792.9282204,80.0,2.0,171,641,994117,1002728,837986,933.4117647,177.7279412,280.4852941,200.0735294,8,55185,0,1063.609056,0.05629970379954303,658.2867646999999,0.705247983360885,52.621301338459375,7981.0569201,406.0
1114072,11440720,마포구,성산1동,21566.88875,672.1575453,383.8005271,916.6356056,1012.638467,989.6630055,1079.955409,594.1833039,328.0768775,1156.574304,1125.210315,1192.869654,1006.766842,83.0,0.0,171,641,994117,1002728,837986,1206.612903,196.1075269,316.7741935,293.5591398,7,55185,0,1978.2182538000002,0.09172478593139682,806.4408602000001,0.6683509335885165,46.09459489143978,8480.3136021,406.0
1114073,11440730,마포구,성산2동,35694.86486,1112.771602,695.9041375,1257.525106,1482.047987,1370.236752,1625.873066,1221.786236,686.3119374,1705.432067,1662.113148,1832.37642,1516.256633,146.0,0.0,171,641,994117,1002728,837986,281.6989247,19.4516129,42.60215054,75.98924731,22,55185,0,3716.7739129,0.10412629176431067,138.04301075,0.4900374074803843,27.85042061089344,12451.861179,406.0
1114074,11440740,마포구,상암동,46642.14639,1796.923713,1108.958889,2007.558093,2530.921376,2574.331376,2941.144682,1478.113721,947.6788861,2459.170102,2133.093539,2385.046195,2083.815781,81.0,8.0,171,641,994117,1002728,837986,8172.806452,2094.274194,3027.983871,2142.919355,35,55185,0,5331.6752091,0.11431024559888397,7265.17742,0.8889452433101618,21.31370609936461,19115.081144,406.0
1114075,11440585,마포구,도화동,17269.835,587.992748,290.4700641,636.6675642,919.3427794,716.0563435,752.3111432,653.5313108,286.5548468,746.5395283,784.3323257,962.1209969,669.2716669,110.0,5.0,171,641,994117,1002728,837986,2483.298387,414.4112903,638.25,563.4435484,11,55185,0,1818.5489697,0.10530204658585332,1616.1048387,0.6507896300985275,57.563781008909466,6186.6423481,406.0
1114076,11440655,마포구,서강동,27343.60426,791.1198828,315.7318737,1076.651586,1347.943926,953.7846997,1049.864028,682.7941199,313.6413689,1572.21965,1173.463245,1338.811287,1007.415413,78.0,0.0,171,641,994117,1002728,837986,151.9677419,25.90322581,44.30645161,37.48387097,12,55185,0,2103.2872453,0.0769206292374859,107.69354839,0.7086605818020647,36.35647263423348,9520.1538347,406.0
1114077,11440565,마포구,공덕동,38791.10138,1298.475686,573.4936687,1576.586712,1989.191118,1695.786905,1742.04163,1225.064347,534.1951274,1891.805509,1871.417192,2202.972934,1677.303351,158.0,2.0,171,641,994117,1002728,837986,1641.975806,410.9112903,440.8064516,394.3629032,12,55185,0,3631.2288291000004,0.09360984091501452,1246.0806450999999,0.7588909900783276,25.62744971486035,14647.105350999998,406.0
1114078,11440555,마포구,아현동,25967.23288,1215.854683,382.3743001,948.4801962,1325.292663,1173.20412,1203.994773,1799.928555,501.4091676,1076.921513,1244.527564,1606.810162,1169.96307,148.0,3.0,171,641,994117,1002728,837986,1632.285714,342.1428571,493.1095238,445.0809524,21,55185,0,3899.5667057,0.15017259342651992,1280.3333333,0.7843806524303134,38.283516945914954,9749.1940612,406.0
1115051,11470510,양천구,목1동,45860.27782,1889.238209,1737.118718,1120.524197,1629.531409,1855.652718,2422.669898,2002.050459,1712.911068,1403.237705,1339.217102,1879.236093,2297.249802,84.0,4.0,195,1246,1063087,1075429,908075,286.9516129,38.98387097,61.62903226,77.58064516,7,16015,0,7341.318454,0.16008011296430474,178.19354839,0.6209881400879207,23.180997816292773,13947.318924000001,720.5
1115052,11470520,양천구,목2동,23231.01497,763.7713391,500.1547682,1020.100102,1040.377401,828.6304889,906.3374338,791.1588414,398.6932136,1069.208677,1106.147362,1147.645685,901.5167574,144.0,6.0,195,1246,1063087,1075429,908075,304.6236559,45.95698925,82.3655914,79.51612903,12,16015,0,2453.7781623,0.10562509496329596,207.83870968,0.6822802683066348,45.76153910506476,8019.963907099999,720.5
1115053,11470530,양천구,목3동,17431.52203,729.821484,351.3266967,613.0146557,778.3616213,598.1267397,669.8264057,590.5773014,261.7609959,730.8661062,780.0221261,904.9594535,638.0585805,107.0,4.0,195,1246,1063087,1075429,908075,349.3513514,34.87837838,60.43243243,76.82432432,12,16015,0,1933.4864780000003,0.11091897051057453,172.13513512999998,0.4927278352872574,60.98647026750767,5713.2356887,720.5
1115054,11470540,양천구,목4동,19048.28188,902.3215549,761.4270888,501.6393769,554.3737099,617.0647917,786.7141508,768.0403072,629.6238038,588.7282338,545.8911187,690.0515783,767.3977754,60.0,4.0,195,1246,1063087,1075429,908075,199.6010101,20.55050505,40.90909091,49.68686869,11,16015,0,3061.4127547000003,0.1607185768242107,111.14646465,0.5568431973080481,55.81012538018994,5051.8607354999995,720.5
1115057,11470560,양천구,신월1동,15588.18683,503.043593,243.0361933,582.7755706,725.772829,629.2503512,648.8163516,426.3353551,227.1256878,515.8598641,569.5628206,609.7942832,530.2485734,94.0,4.0,195,1246,1063087,1075429,908075,245.4623656,22.53763441,44.98387097,64.20967742,14,16015,0,1399.5408292,0.08978214364909558,131.7311828,0.5366654985093161,68.19824599189769,4812.0806437,720.5
1115058,11470570,양천구,신월2동,15440.31233,746.3936819,348.3165899,537.8546083,654.7556863,632.3688179,573.5988715,653.5086574,321.0839837,509.8572327,535.1641838,743.069733,593.0484806,69.0,6.0,195,1246,1063087,1075429,908075,253.9892473,18.43010753,44.1827957,75.75268817,17,16015,0,2069.3029129,0.13401949835427973,138.3655914,0.5447694848143282,68.85139220496585,4779.7176141,720.5
1115059,11470580,양천구,신월3동,14061.39742,514.036539,263.4436598,440.1863505,579.3159218,513.5825181,604.4162142,501.223778,241.5222024,471.2809189,457.0438098,525.3411208,495.0133919,52.0,6.0,195,1246,1063087,1075429,908075,103.0725806,13.30645161,21.69354839,26.40322581,11,16015,0,1520.2261792,0.1081134494525936,61.403225809999995,0.5957280340956167,75.60322550075539,4086.180246,720.5
1115060,11470590,양천구,신월4동,11718.83267,686.3013468,290.8056572,300.9872938,464.9220307,473.9622483,461.2740985,701.946432,304.0795808,345.9818013,343.406219,525.843133,537.0312082,42.0,6.0,195,1246,1063087,1075429,908075,416.1182796,36.72043011,67.65591398,98.23655914,15,16015,0,1983.1330168,0.16922615695988089,202.61290323,0.4869118064814762,90.71611737587854,3453.4080328,720.5
1115061,11470600,양천구,신월5동,8355.966776,474.3285889,231.9398457,264.4535287,315.3144579,296.0077869,319.1414441,380.5222437,182.8862318,273.0793755,287.8976951,343.4015825,315.076571,50.0,5.0,195,1246,1063087,1075429,908075,409.9919355,34.05645161,68.11290323,83.75806452,14,16015,0,1269.6769100999998,0.1519485349973823,185.92741936000002,0.45349043056970084,127.22489551459175,2414.3724417,720.5
1115062,11470610,양천구,신월6동,4624.13131,164.8477884,107.7852165,150.7567309,230.6737682,186.4128204,199.472089,111.2366072,98.9367846,133.1200349,166.6954085,217.7758877,182.5066691,73.0,3.0,195,1246,1063087,1075429,908075,194.7964602,20.45132743,29.89380531,49.04424779,10,16015,0,482.8063967,0.10441018308798848,99.38938053,0.5102216971907788,229.89982955306692,1467.4134087,720.5
1115063,11470611,양천구,신월7동,15447.80009,731.212893,381.2550596,443.3034417,605.2490036,601.0262291,666.8023282,628.4019283,302.2209224,376.3220562,448.2043219,532.3874885,556.6114113,70.0,8.0,195,1246,1063087,1075429,908075,281.8378378,22.28378378,46.24324324,77.2972973,13,16015,0,2043.0908033,0.1322577189889049,145.82432432,0.5174050633452596,68.81801899340866,4229.9062805,720.5
1115064,11470620,양천구,신정1동,19557.57169,968.9676295,813.8550077,391.1284475,567.3090565,752.9935991,916.8686142,830.9941818,730.3517137,496.4976844,527.1748805,744.7580911,977.0174187,35.0,3.0,195,1246,1063087,1075429,908075,193.7790698,33.22093023,41.94186047,42.27906977,6,16015,0,3344.1685326999996,0.17099098935732954,117.44186047,0.6060606059839801,54.356799343528316,5373.747791999999,720.5
1115065,11470630,양천구,신정2동,12719.35509,523.3968605,580.3977185,257.754436,369.1212442,411.3202954,628.9278904,465.2270721,484.8943852,319.2599717,292.8736898,447.3007703,614.090273,29.0,3.0,195,1246,1063087,1075429,908075,329.4852941,40.83823529,70.56617647,94.75735294,9,16015,0,2053.9160363,0.1614795735921231,206.1617647,0.6257085472149454,83.58025957116354,3340.6485708,720.5
1115066,11470640,양천구,신정3동,41858.67981,2089.643071,1210.68545,1103.179049,1530.945546,1394.20712,1813.69914,2026.272445,1081.082238,1140.765278,1270.901287,1744.427581,1700.198164,151.0,12.0,195,1246,1063087,1075429,908075,288.0516129,22.01935484,35.12903226,53.21935484,34,16015,0,6407.683204,0.15307896075760158,110.36774194,0.3831526608334433,25.397050380600618,11698.323165,720.5
1115069,11470670,양천구,신정6동,20335.52585,1066.695197,921.4474437,410.0669728,561.2783694,642.8116029,971.9804898,956.1500457,838.544224,457.9143562,542.1196296,758.0556518,1089.593336,62.0,2.0,195,1246,1063087,1075429,908075,923.3047257,148.8800555,234.7965631,230.3192484,10,16015,0,3782.8369104000003,0.18602110111649756,613.995867,0.664998076918215,52.27733021715787,5433.8204085,720.5
1115070,11470680,양천구,신정7동,21488.61636,1047.273772,807.6204711,393.2872911,569.8408622,709.8606882,924.2061663,979.0135363,733.2501058,483.8015836,515.5708893,748.8395633,968.2352807,73.0,6.0,195,1246,1063087,1075429,908075,303.8709677,25.74193548,61.35483871,71.41935484,22,16015,0,3567.1578852000002,0.1660022137041866,158.51612903,0.5216560510199738,49.472101050623436,5313.642324699999,720.5
1115071,11470550,양천구,목5동,39086.55474,2032.540896,2233.070644,644.2329323,915.8265728,1242.424827,1873.964344,1935.200135,2040.919781,844.1946691,786.0327494,1329.876343,1954.568455,52.0,13.0,195,1246,1063087,1075429,908075,3942.502266,839.0927498,1269.142003,955.7160179,16,16015,0,8241.731456,0.2108584783392449,3063.9507707000002,0.7771589117711873,27.19827846356765,9591.1208926,720.5
1115072,11470650,양천구,신정4동,33363.49578,1585.997143,659.3623251,1151.904347,1380.46991,1316.012677,1391.237723,1156.178748,540.9732037,1278.155356,1194.882009,1307.92815,1348.453627,112.0,12.0,195,1246,1063087,1075429,908075,706.5928144,71.38922156,155.9700599,182.994012,18,16015,0,3942.5114197999997,0.11816841513842108,410.35329346,0.5807493157264125,31.8637773154837,10369.043799000001,720.5
1116051,11500510,강서구,염창동,31651.22478,1633.677413,845.4880669,1324.20378,1616.287737,1442.570869,1523.680079,1287.895158,746.7011224,1308.990482,1589.091454,1795.301204,1599.961717,198.0,5.0,355,1815,1392518,1406901,1238592,709.2903226,78.19354839,172.5887097,177.2903226,27,29043,0,4513.7617603,0.14260938689336874,428.07258069,0.6035223758881156,43.99570663312575,12200.087322,1085.0
1116052,11500520,강서구,등촌1동,23069.03064,675.0608416,320.8372591,1266.998768,1420.359305,1000.86519,915.7360224,622.0554527,248.8221778,1561.134866,1601.571218,1358.966407,865.8754313,210.0,2.0,355,1815,1392518,1406901,1238592,1148.573913,234.7478261,299.4347826,259.6521739,13,29043,0,1866.7757312,0.0809212905531951,793.8347825999999,0.691148191348483,60.36309118188418,9991.5072077,1085.0
1116053,11500530,강서구,등촌2동,16049.96226,702.8747745,361.4551128,644.3312257,685.5803905,568.1735945,568.9807431,616.9119682,307.6422712,675.9300711,698.6751583,794.0490111,579.3100718,78.0,3.0,355,1815,1392518,1406901,1238592,244.7741935,21.70967742,40.4516129,55.35483871,8,29043,0,1988.8841266999998,0.12391830550634576,117.51612903,0.48010015823012,86.76145011695498,5215.0302661,1085.0
1116054,11500535,강서구,등촌3동,41267.57114,1088.557793,644.1818356,1721.639489,1867.751561,1653.964883,1683.083298,1244.149723,671.8669118,1952.25012,1930.803767,1828.994259,1639.646154,137.0,8.0,355,1815,1392518,1406901,1238592,693.2325581,117.0465116,188.9069767,177.3255814,18,29043,0,3648.7562633999996,0.08841703455290874,483.27906970000004,0.6971384480621671,33.743638443752616,14278.133531000001,1085.0
1116055,11500590,강서구,화곡본동,29111.46443,1203.2267,535.2789145,1367.848506,1406.747667,1135.323587,1125.91728,1249.580991,483.4436571,1519.143661,1365.270092,1318.338175,1179.479206,119.0,4.0,355,1815,1392518,1406901,1238592,154.3238095,14.74285714,30.40952381,33.22857143,26,29043,0,3471.5302626,0.11924959223358451,78.38095238,0.5078992841995648,47.834007229295544,10418.068174,1085.0
1116057,11500550,강서구,화곡2동,13066.00403,628.1840844,285.0225831,466.3645171,596.8258768,556.0052894,511.9516295,474.3652293,229.788037,515.2154381,457.0703602,556.120129,585.2721648,60.0,2.0,355,1815,1392518,1406901,1238592,199.6774194,26.62903226,48.28225806,54.15322581,7,29043,0,1617.3599338000001,0.12378382327806461,129.06451613,0.6463651048667348,106.57565976581135,4244.8254049,1085.0
1116058,11500560,강서구,화곡3동,20248.65285,976.005835,479.9611672,683.869285,809.3041732,689.5677668,751.0389003,740.3261408,381.841699,779.0911194,759.4549741,860.2380045,838.6314452,53.0,2.0,355,1815,1392518,1406901,1238592,247.1809524,41.41904762,44.82857143,59.17142857,12,29043,0,2578.134842,0.12732377117127572,145.41904762000001,0.5883100870356547,68.77089603518982,6171.1956685,1085.0
1116059,11500570,강서구,화곡4동,17377.77249,797.133638,358.2623121,574.2774854,784.1396877,670.4876964,707.1998228,851.9882249,336.8580904,630.8520042,626.8280579,746.946048,683.1000458,54.0,4.0,355,1815,1392518,1406901,1238592,290.516129,57.28387097,73.66451613,70.30967742,11,29043,0,2344.2422653999997,0.13489889263707353,201.25806452,0.6927603820578238,80.13213435734191,5423.8308482,1085.0
1116061,11500591,강서구,화곡6동,20332.89238,570.1896499,286.4267079,931.8807382,1011.143893,825.7325384,876.4302177,499.8513321,215.1480546,1158.167341,1031.923525,844.5677127,753.6724236,79.0,4.0,355,1815,1392518,1406901,1238592,1679.397849,215.172043,430.1827957,414.3870968,10,29043,0,1571.6157445,0.07729425381928863,1059.7419355,0.6310249451200768,68.48597700589413,7433.5183896,1085.0
1116063,11500593,강서구,화곡8동,27548.2816,883.6639247,400.0977658,1127.156154,1280.56765,1158.695474,1062.01454,894.5900742,411.0279835,1334.949981,1184.134732,1267.779537,1167.243351,84.0,1.0,355,1815,1392518,1406901,1238592,251.0080645,31.38709677,56.87096774,64.55645161,17,29043,1,2589.3797482,0.09399423839924738,152.81451612,0.6088032128545416,50.54827085838995,9582.541419000001,1085.0
1116064,11500603,강서구,가양1동,49308.71688,1357.113913,579.4011397,3100.326195,3362.316853,2757.398075,2668.679112,1245.972977,514.9244402,3359.554523,3000.53401,2759.494129,1950.290045,232.0,3.0,355,1815,1392518,1406901,1238592,617.6129032,45.87096774,107.7096774,148.8709677,22,29043,0,3697.4124699,0.07498496622611771,302.45161284,0.4897106444391397,28.240807875591184,22958.592942,1085.0
1116065,11500604,강서구,가양2동,14897.99693,241.6772292,112.2367861,605.687758,720.4232692,530.5547826,516.2305315,321.9513921,115.9408061,583.1403232,739.0845775,689.2106848,462.3639349,67.0,3.0,355,1815,1392518,1406901,1238592,741.477483,133.0144371,179.3403143,177.7909515,5,29043,0,791.8062135000001,0.053148501588528664,490.1457029,0.6610392279437567,93.4701494800214,4846.6958617,1085.0
1116066,11500605,강서구,가양3동,10778.60057,296.7915382,93.75492606,544.695117,625.6451004,533.8420904,488.1167844,152.3276933,50.57528408,432.5549365,622.5154887,618.8987394,393.3118815,139.0,2.0,355,1815,1392518,1406901,1238592,548.537174,76.8549625,157.6874642,146.4563211,11,29043,0,593.4494416399999,0.055058116105697746,380.9987478,0.6945723386834671,129.1928382498731,4259.5801383,1085.0
1116067,11500611,강서구,발산1동,35529.97073,2083.572491,1116.86169,915.0376118,1250.898195,1369.055541,1601.929728,1990.284504,1111.214127,1107.753783,995.4975989,1452.711103,1605.069761,92.0,6.0,355,1815,1392518,1406901,1238592,287.3870968,33.0,54.80645161,86.90322581,23,29043,0,6301.932812,0.1773694906728115,174.70967742,0.6079245706065395,39.192770818249414,10297.9533217,1085.0
1116069,11500620,강서구,공항동,35999.49552,2325.364441,677.0822289,1599.909951,1854.035547,1825.214349,1722.002765,1978.567732,531.3074664,1411.86639,1537.769181,1727.456094,1429.904949,138.0,5.0,355,1815,1392518,1406901,1238592,502.8193548,54.6516129,118.4516129,151.0967742,22,29043,0,5512.3218683,0.15312219764961862,324.20000000000005,0.6447643610078473,38.681597613676786,13108.159225999998,1085.0
1116070,11500630,강서구,방화1동,33097.9282,2001.911269,802.3788918,1106.482675,1569.300293,1481.33369,1478.700018,1776.886689,738.0200883,1070.634625,1245.585404,1681.276777,1374.443697,150.0,2.0,355,1815,1392518,1406901,1238592,335.6193548,35.87096774,63.83870968,75.27096774,31,29043,0,5319.1969381,0.16071087307815235,174.98064516,0.5213663713294284,42.072663629743445,11007.757179000002,1085.0
1116071,11500640,강서구,방화2동,24657.40702,738.6415297,370.731397,1110.2861,1296.157544,1023.982436,1088.764865,688.5311594,320.3781863,975.4766967,1061.642195,1052.674087,792.814834,104.0,2.0,355,1815,1392518,1406901,1238592,394.75,36.09375,77.53125,88.29166667,8,29043,0,2118.2822724,0.08590855764686971,201.91666666999998,0.5115051720582647,56.47463250578244,8401.7987577,1085.0
1116072,11500641,강서구,방화3동,17167.98826,708.2768032,348.618041,621.3765852,893.5429156,719.7379148,737.7027687,555.7924372,263.3026655,489.308249,651.6731411,821.9942693,672.9840075,98.0,5.0,355,1815,1392518,1406901,1238592,923.3047257,148.8800555,234.7965631,230.3192484,11,29043,0,1875.9899469000002,0.10927255532151676,613.995867,0.664998076918215,81.1113089612516,5608.319851200001,1085.0
1116073,11500540,강서구,화곡1동,47821.67618,1605.570784,574.4295466,2376.359801,2369.471529,1960.764382,1797.359218,1528.589749,526.4862943,2530.882458,2451.850738,2247.163277,1822.66461,476.0,5.0,355,1815,1392518,1406901,1238592,198.7225806,18.2483871,39.62903226,52.22258065,16,29043,0,4235.076373899999,0.08855976436206965,110.10000001,0.5540386989620243,29.11897096117219,17556.516013,1085.0
1116074,11500615,강서구,우장산동,33159.65256,1644.918129,959.1918653,1049.8526,1295.892361,1383.453539,1493.294382,1279.443706,823.4659268,1366.922562,1208.628743,1388.158154,1534.410454,101.0,3.0,355,1815,1392518,1406901,1238592,435.6532258,74.82258065,93.91935484,107.1451613,20,29043,0,4707.0196271,0.1419502094777075,275.88709679,0.6332722460240762,41.99434832679079,10720.612795000001,1085.0
1117051,11530510,구로구,신도림동,33371.8134,1608.016666,728.4762651,1221.112553,1646.558212,1514.403138,1473.543907,1815.622197,766.075621,1218.632978,1429.701004,1834.446615,1691.146638,168.0,4.0,226,1072,1111703,1144232,930281,1399.27957,247.9354839,425.0107527,376.0215054,24,32587,0,4918.1907491,0.14737559179508058,1048.967742,0.7496484365879794,33.312633828882674,12029.545045,649.0
1117052,11530520,구로구,구로1동,16924.36279,1116.270321,495.2221461,588.9036613,718.9571437,679.6154041,754.1739515,1146.437796,502.8941695,507.101538,693.9164987,812.3101086,742.2639015,173.0,0.0,226,1072,1111703,1144232,930281,923.3047257,148.8800555,234.7965631,230.3192484,18,32587,0,3260.8244326,0.19267044042134954,613.995867,0.664998076918215,65.68654984498829,5497.242207399999,649.0
1117054,11530540,구로구,구로3동,40645.08994,569.7880865,235.2950408,2755.066315,2977.786641,2598.90765,2724.229679,731.238341,300.8740739,2720.965328,2318.202049,2075.162176,1602.882066,122.0,0.0,226,1072,1111703,1144232,930281,16059.83871,3508.112903,5904.362903,3891.75,21,32587,0,1837.1955422,0.04520092205262814,13304.225806,0.8284159041843827,27.351471029860885,19773.201903999998,649.0
1117055,11530550,구로구,구로4동,18135.13073,501.9914278,232.8821415,715.5247523,829.8793794,758.4046374,894.10496,394.6076102,189.1459418,625.280317,678.1879524,793.8800803,676.020917,88.0,0.0,226,1072,1111703,1144232,930281,151.0419162,18.39520958,30.79640719,40.1497006,16,32587,0,1318.6271213,0.07271120020759839,89.34131737,0.5915001584838209,61.30107450292419,5971.2829958,649.0
1117056,11530560,구로구,구로5동,32011.17177,845.9746976,290.5581854,1632.08926,1774.717569,1443.788654,1496.266227,881.608241,313.4930256,1733.789301,1659.97593,1640.506752,1184.222447,144.0,0.0,226,1072,1111703,1144232,930281,1813.790323,281.4677419,444.7688172,391.3978495,21,32587,0,2331.6341496000005,0.0728381380835657,1117.6344086,0.6161872154833411,34.72859437909917,12565.35614,649.0
1117061,11530720,구로구,고척1동,22290.75249,838.3643779,503.9307386,613.8970528,747.0842405,777.9050616,942.1431417,953.8695455,508.5866626,725.8497103,685.2406273,816.3854151,752.9951716,68.0,0.0,226,1072,1111703,1144232,930281,739.0860215,80.02150538,132.5591398,163.5268817,12,32587,0,2804.7513246000003,0.12582578025834965,376.10752687999997,0.508881937878729,49.87283405971729,6061.5004209,649.0
1117062,11530730,구로구,고척2동,17651.19772,899.6409039,447.2287579,465.9602892,620.0321729,578.672022,749.043335,823.3558669,386.4595096,477.2554296,486.0607505,674.8352963,661.6079286,48.0,0.0,226,1072,1111703,1144232,930281,150.8513514,11.58108108,24.44594595,45.55405405,16,32587,0,2556.6850382999996,0.14484484729345606,81.58108107999999,0.5408044430684497,62.98173175752064,4713.4672241,649.0
1117064,11530750,구로구,개봉2동,22972.12494,1019.803495,397.2914723,710.0262893,879.1385434,809.9173799,955.5981952,964.2681058,378.0302059,726.4802529,829.0400427,953.0173089,804.3046345,101.0,0.0,226,1072,1111703,1144232,930281,662.3290323,112.7870968,156.2645161,157.683871,18,32587,0,2759.393279,0.1201192003877374,426.7354839,0.6442953020164628,48.39356406530148,6667.5226468,649.0
