통계청행정동코드,행자부행정동코드,시군구명,행정동명,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,2021혼인,어린이보호구역현황,2021_한부모_가구수,2021_저소득_가구수,2021_예산현액,2021_세입,2021_세출,총_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,어린이집_수,2020GDP1인당,공동육아나눔터유무
1120073,11590630,동작구,사당2동,32427.222,1570.600382,555.1707969,1011.847631,1258.198248,1208.172411,1289.018747,1355.0376,474.7105751,1069.707574,1158.001829,1422.676953,1201.138912,132,2,104,720,1102876,1127620,810242,443.3612903,60.50322581,86.31612903,104.516129,14,16559,1
1121052,11620525,관악구,보라매동,17003.60563,460.4268942,204.1016961,869.3657819,807.8208892,706.2967797,697.74514,495.8537311,217.6620506,1022.412586,748.2717303,741.9708307,618.0488003,163,3,187,1225,1190444,1213512,1026445,289.5,31.91935484,61.93548387,79.59677419,13,12090,0
1121054,11620545,관악구,청림동,10676.61427,547.9959456,215.3530347,367.3475694,446.2440461,425.6715923,448.5476401,522.4755502,198.2242603,291.2767248,391.1618626,559.6624602,435.5819729,78,4,187,1225,1190444,1213512,1026445,136.7258065,26.69354839,32.19354839,32.20967742,15,12090,0
1121057,11620575,관악구,행운동,23729.6048,681.7633428,294.5147402,1453.934235,1098.158999,798.7168096,798.0746032,646.3496799,271.6302794,1833.192673,1289.19213,1043.415727,807.7238081,118,7,187,1225,1190444,1213512,1026445,150.7354839,20.54193548,32.79354839,36.30322581,8,12090,0
1121058,11620585,관악구,낙성대동,24010.31161,408.1396192,185.5964687,1432.603943,1079.35027,816.6948227,739.6447109,532.6566882,258.4281966,2040.008047,1206.650759,931.4941255,631.2898476,80,2,187,1225,1190444,1213512,1026445,279.7983871,44.89516129,86.78225806,62.34677419,6,12090,1
1121061,11620615,관악구,중앙동,17132.88315,418.7756175,232.0433687,979.4722572,751.307914,567.4645347,607.7797066,369.7475627,212.4986021,1338.311019,920.6692345,680.3066432,614.9454771,63,2,187,1225,1190444,1213512,1026445,360.1756757,44.41891892,77.93243243,92.64864865,3,12090,0
1121062,11620625,관악구,인헌동,25486.7654,656.3500095,331.6373058,1400.419296,1179.128877,890.6200516,937.4123993,685.2677886,333.8275282,1728.199289,1441.473234,1162.042736,831.7134195,106,1,187,1225,1190444,1213512,1026445,303.1532258,39.77419355,66.80645161,74.58064516,10,12090,0
1121063,11620630,관악구,남현동,23026.08441,720.6496206,214.8390381,1120.499923,988.3417364,760.3691384,835.8139831,775.703053,244.2243888,1216.963965,996.4550262,941.9162523,785.7305695,119,2,187,1225,1190444,1213512,1026445,508.8151261,80.13445378,133.4453782,135.6302521,3,12090,0
1121064,11620645,관악구,서원동,22979.4957,412.5135357,165.1699254,1565.116981,1175.96042,815.2169782,800.8888685,395.403813,146.2816976,1769.025034,1118.981297,914.4191156,637.5484079,217,1,187,1225,1190444,1213512,1026445,546.516129,86,96.55913978,96.08602151,6,12090,0
1121065,11620655,관악구,신원동,16675.58165,210.613161,119.3302706,1040.917576,848.4901919,620.0645005,560.0952267,245.4893714,120.0994906,1231.723875,812.8913783,639.0036339,527.7571922,67,3,187,1225,1190444,1213512,1026445,156.2419355,15.67741935,31.33870968,39.61290323,7,12090,0
1121066,11620665,관악구,서림동,17464.47339,374.7881633,173.8970609,1178.040451,1005.63596,741.8504707,753.7641116,320.1381631,146.1377632,1028.623483,722.2877681,632.8330261,465.8547587,115,4,187,1225,1190444,1213512,1026445,234.3548387,23.04032258,43.38709677,63.14516129,8,12090,0
1121068,11620685,관악구,신사동,21353.7383,403.1743934,222.3698882,1254.348485,1013.440374,745.6063215,794.6232834,330.2010599,178.0856478,1498.390555,980.012717,879.5309939,619.9409203,70.5,5,187,1225,1190444,1213512,1026445,290.5252525,46.0959596,77.48484848,81.22727273,17,12090,0
1121069,11620695,관악구,신림동,29640.32662,305.1066768,100.978211,2279.793256,1708.945758,1149.44015,1129.442665,289.7467442,105.5666717,2764.639965,1641.264893,1204.347422,853.4741998,126,0,187,1225,1190444,1213512,1026445,339.5337838,48.37837838,65.79054054,84.9527027,3,12090,1
1121071,11620715,관악구,난향동,10689.44261,485.3128442,238.2336154,260.9915722,319.3559346,486.6332514,505.197161,619.9632395,292.9149306,245.9624243,313.1360924,421.3555014,501.1080016,34,3,187,1225,1190444,1213512,1026445,213.6129032,35.77419355,58.41935484,57.22580645,15,12090,0
1121072,11620725,관악구,조원동,27811.26727,443.7116682,238.995391,1724.842459,1664.755138,1320.291347,1403.0526,432.1473443,218.4073537,1888.753352,1463.723011,1195.322805,978.5821842,64,3,187,1225,1190444,1213512,1026445,470.8451613,56.56129032,116.083871,120.5806452,8,12090,0
1121073,11620735,관악구,대학동,32348.59465,439.041167,222.3466045,2312.012961,1769.751421,1418.422516,1507.644462,519.6937207,214.3738726,2049.707227,1203.992428,1069.55328,817.415128,101,3,187,1225,1190444,1213512,1026445,288.0967742,33.74731183,56.60215054,80.71505376,5,12090,0
1121078,11620605,관악구,은천동,28309.64138,991.8799438,451.4455094,1234.70366,1269.874226,1126.934794,1261.584212,900.6949741,459.0627954,1488.986603,1146.411271,1164.714706,1051.570407,127,4,187,1225,1190444,1213512,1026445,425.4270833,70.0625,98.30208333,105.5625,15,12090,0
1121079,11620565,관악구,성현동,23201.11158,1181.466548,693.1943298,648.2612267,852.76367,862.8640011,1055.462433,1015.275457,599.7255952,741.4983239,720.6058409,941.4342821,994.6573481,79,3,187,1225,1190444,1213512,1026445,164.0322581,26,37.70967742,46.43548387,16,12090,0
1121080,11620595,관악구,청룡동,38950.07326,524.0481694,275.4060627,2302.523189,1667.698888,1231.301928,1316.918605,653.061576,381.1317164,3419.535565,2101.309368,1538.080588,1026.646916,154,4,187,1225,1190444,1213512,1026445,383.7511521,65.06912442,92.5483871,98.68663594,9,12090,0
1121081,11620775,관악구,난곡동,18462.09489,625.8079815,369.7951212,591.310039,678.4999719,716.6333457,737.9096367,635.1201849,319.3066975,665.9481168,618.1950526,631.2057604,626.209118,78,4,187,1225,1190444,1213512,1026445,64.77639752,8.391304348,12.86956522,18.27950311,9,12090,0
1121082,11620745,관악구,삼성동,20618.00083,412.4450521,263.1631348,832.2322006,845.5803618,758.6290534,874.552107,296.897351,199.704945,778.3760981,511.3787834,621.7537111,600.5572728,55,6.5,187,1225,1190444,1213512,1026445,159.5555556,18.78787879,31.32323232,30.96969697,6,12090,0
1121083,11620765,관악구,미성동,21605.02684,760.8463772,404.2002695,791.2043983,869.4377153,803.7354709,918.1007805,817.5958076,430.5515253,945.3712338,771.9587274,846.6607219,762.1331923,82,4,187,1225,1190444,1213512,1026445,422.4774194,44.99354839,76.1483871,106.7225806,12,12090,0
1123051,11680510,강남구,신사동,36058.96751,652.4260897,474.5883456,1508.580537,1977.378156,1765.308705,1849.638777,652.6175314,455.1282742,2322.15788,2023.497475,1985.842182,1593.742605,70.5,5,102,745,1571060,1665507,1352661,5010.885135,1375.945946,1623.810811,1072.885135,17,147023,0
1123052,11680521,강남구,논현1동,43032.07709,566.4788194,230.8756524,2758.9941,3087.457877,2560.54963,2335.722372,462.2599946,210.298842,3389.547721,2996.532789,2621.05775,1877.799944,112,0,102,745,1571060,1665507,1352661,3035.684864,743.0248139,987.191067,670.3920596,3,147023,0
1123053,11680531,강남구,논현2동,43317.78047,1080.824464,402.8778092,2538.916543,3123.425895,2831.836991,2552.734924,765.5305213,318.697504,3074.378475,2830.984442,2588.732017,2051.285915,87,0,102,745,1571060,1665507,1352661,2866.681614,653.0672646,867.7757848,620.9932735,3,147023,0
1123058,11680580,강남구,삼성1동,38513.91265,606.2010729,356.716865,2224.719326,2757.134054,2502.870123,2471.914081,781.7722873,381.6520704,2437.154491,2390.587086,2293.02568,1797.833592,43,0,102,745,1571060,1665507,1352661,11486.1106,2607.599078,3990.414747,2929.009217,6,147023,0
1123059,11680590,강남구,삼성2동,40004.19849,1421.652479,949.1414109,1879.37506,2315.605531,2238.168534,2369.962105,1016.910002,625.6059749,2147.130377,2085.623836,2132.204797,2102.058428,100,0,102,745,1571060,1665507,1352661,8468.520161,1998.346774,2896.612903,2085.237903,15,147023,0
1123060,11680600,강남구,대치1동,28487.77485,1380.218881,1920.46485,358.3295435,519.637659,888.9587368,1475.002494,1126.749147,1460.087015,488.4283614,475.6164224,804.7509284,1429.367682,27,0,102,745,1571060,1665507,1352661,1120.255814,176.8488372,371.0348837,321.0697674,5,147023,0
1123063,11680630,강남구,대치4동,38986.5046,1072.955251,1176.718275,1452.11061,1708.497225,1717.243076,2000.118937,1148.051196,1088.447793,1546.975937,1504.915744,1528.079094,1792.331882,53,0,102,745,1571060,1665507,1352661,5092.287425,1098.125749,1573.191617,1247.065868,8,147023,0
1123064,11680640,강남구,역삼1동,102244.8898,950.94375,414.1200008,7287.011745,7999.193089,6478.329345,5966.029639,847.2154277,379.3133974,8255.61988,7107.885372,6086.361618,4235.003191,204,0,102,745,1571060,1665507,1352661,16996.12258,3552.925806,5456.367742,4334.054839,11,147023,0
1123065,11680650,강남구,역삼2동,52718.81726,2030.805549,1383.448494,2204.87985,2701.334919,2749.441509,3244.826853,1830.24726,1433.936026,2542.799817,2314.210889,2625.923049,2760.647741,81,0,102,745,1571060,1665507,1352661,12344.11613,2692.548387,3621.858065,3278.477419,13,147023,0
1123066,11680655,강남구,도곡1동,35248.67772,1646.888207,840.1462182,1123.416532,1420.080024,1504.806731,1599.692785,1602.006444,964.1406413,1188.162619,1330.16724,1729.65237,1636.009733,68,0,102,745,1571060,1665507,1352661,3008.978495,506.8709677,956.0537634,756.1290323,8,147023,0
1123067,11680656,강남구,도곡2동,30093.13301,1508.664684,983.1316557,622.5912199,978.311237,1188.128267,1572.939972,1355.981079,1058.194542,788.2217603,835.7012086,1335.6082,1523.727786,63,0,102,745,1571060,1665507,1352661,7123.430108,1357.849462,2168.462366,1865.634409,4,147023,0
1123068,11680660,강남구,개포1동,8876.879411,377.6551116,239.5072984,216.7601058,362.0896449,402.8776903,411.1034462,390.9372849,252.2957353,180.7948343,277.3503805,401.0137635,424.2165947,12,0,102,745,1571060,1665507,1352661,548.537174,76.8549625,157.6874642,146.4563211,2,147023,0
1123071,11680690,강남구,개포4동,16303.71669,547.7153955,347.3103686,604.6104689,731.4743115,693.8977321,741.016612,629.4288101,396.625504,535.9452144,619.5161466,735.0016285,656.5873298,91,0,102,745,1571060,1665507,1352661,1938.370968,278.188172,527.3010753,545.6612903,10,147023,0
1123072,11680720,강남구,일원본동,25210.34506,1487.769565,1057.969468,498.9697722,750.0599936,808.1654556,1010.100947,1024.293138,712.7847928,732.9293954,690.4957363,998.3612611,1136.728058,53,0,102,745,1571060,1665507,1352661,965.4840349,153.0185531,267.9993268,247.7180509,11,147023,0
1123073,11680730,강남구,일원1동,16475.20925,503.443972,353.6091609,585.2546318,713.0662018,633.3989327,657.8204256,428.6623916,235.3270779,646.0965742,552.9158134,741.8853541,618.6763987,65,0,102,745,1571060,1665507,1352661,432.9032258,43.9516129,71.91935484,98.79032258,9,147023,0
1123074,11680740,강남구,일원2동,16698.04095,765.3032007,489.9382921,580.3386791,672.6331194,708.5705625,773.7109273,685.2430516,380.6905848,449.8714854,601.2732642,772.485037,775.028979,80,0,102,745,1571060,1665507,1352661,923.3047257,148.8800555,234.7965631,230.3192484,7,147023,1
1123075,11680750,강남구,수서동,23537.4779,854.9912384,272.0424203,904.9220913,1162.598964,1112.218552,1158.956805,780.6976524,270.9701952,794.0661692,868.2327855,1038.395938,888.9444034,88,3,102,745,1571060,1665507,1352661,16018.64516,2479.645161,4844.258065,4234.354839,8,147023,0
1123076,11680700,강남구,세곡동,45878.59125,3954.483467,1467.809199,1146.197317,1579.211508,1854.006987,1914.335912,3829.987543,1421.034927,1211.829112,1388.974447,1912.152768,2142.836341,160,4,102,745,1571060,1665507,1352661,2961.391837,632.6383965,904.1036275,738.7573818,40,147023,0
1123077,11680545,강남구,압구정동,42041.43282,1341.732487,755.6033802,1649.43475,2009.532254,2022.991163,1972.493269,1465.452522,803.5600816,2447.423225,2138.50561,2241.833418,2018.23191,59,0,102,745,1571060,1665507,1352661,10029.43011,2939.462366,3312.419355,1901.870968,5,147023,0
1123078,11680565,강남구,청담동,42827.44421,1218.535406,581.9592653,1776.207021,2457.933033,2252.678052,2133.78415,1039.514085,497.6108665,2525.246799,2380.775158,2724.349322,2118.127881,65,7,102,745,1571060,1665507,1352661,2557.464646,656.3459596,859.1893939,548.5580808,6,147023,0
1123079,11680610,강남구,대치2동,49396.67566,1437.525957,2069.275886,1843.388055,2287.111347,2226.767991,2700.208075,1121.388446,1246.873823,1843.181312,1813.626369,1829.068902,2116.289361,51,0,102,745,1571060,1665507,1352661,9275.335329,1795.856287,2827.42515,2143.508982,14,147023,0
1123080,11680670,강남구,개포2동,25233.33754,1111.678283,935.2208165,540.9261318,685.2282264,876.2148538,1225.762568,845.2696747,730.6269958,491.3431008,669.4442366,999.7967797,1131.964892,61,0,102,745,1571060,1665507,1352661,238.7972973,23.95945946,52.60810811,56.82432432,10,147023,0
1122051,11650510,서초구,서초1동,31727.2632,906.0003784,508.6831943,1354.58338,1547.895211,1630.755616,1777.157525,993.5158603,494.5103775,1375.776606,1391.993819,1598.396924,1349.505484,118,5,81,423,953605,981308,778948,4101.603687,930.4930876,1121.0553,931.0230415,11,89823,0
1122052,11650520,서초구,서초2동,43101.70879,1007.483944,607.0752901,2320.429031,2665.276597,2507.97346,2491.525628,1075.56427,538.5199016,2545.891114,2583.131083,2552.173613,1950.200524,111,3,81,423,953605,981308,778948,27068.70161,6469.354839,11468.62097,6399.91129,9,89823,0
1122053,11650530,서초구,서초3동,65643.80014,1529.038077,969.4021903,3069.33832,3563.308673,3278.594406,3890.550048,1380.472697,770.568069,3304.551615,3265.121109,3235.306455,2685.858645,172,1,81,423,953605,981308,778948,6047.631336,1280.940092,1768.082949,1518.847926,9,89823,0
1122054,11650531,서초구,서초4동,41948.08745,1302.77973,943.5031695,1681.220945,1937.124586,2015.21123,2131.862429,1333.038086,905.6272934,2345.519167,1876.157516,2088.438316,1858.491453,56,4,81,423,953605,981308,778948,6512.209677,1534.467742,2091.532258,1456.548387,12,89823,0
1122055,11650540,서초구,잠원동,34047.63771,1314.123158,876.6431577,1171.83603,1558.562646,1720.136423,1945.496133,1237.064114,863.1904329,1330.065355,1308.672546,1613.818894,1647.333283,61,4,81,423,953605,981308,778948,3187.752688,805.483871,1031.204301,719.1182796,12,89823,0
1122056,11650550,서초구,반포본동,2710.765852,47.30099516,63.83485969,93.31495507,117.0532561,123.5842758,171.4545842,46.17408811,64.42596611,94.66998891,89.88519463,103.8093656,118.1165819,27,2,81,423,953605,981308,778948,548.537174,76.8549625,157.6874642,146.4563211,5,89823,0
1122057,11650560,서초구,반포1동,32943.17123,1323.057887,730.5756441,1457.239996,1780.545126,1774.184869,1846.054384,1294.177725,744.22513,1582.204051,1522.799995,1840.808297,1727.929919,97,3,81,423,953605,981308,778948,1165.209677,219.5483871,385.4435484,280.0645161,8,89823,0
1122058,11650570,서초구,반포2동,16922.21119,1026.210715,692.9361497,359.5508764,571.2385845,731.3211382,938.6184788,904.5806638,671.9561566,383.4053477,396.7042031,710.8572293,869.1453327,19,4,81,423,953605,981308,778948,923.3047257,148.8800555,234.7965631,230.3192484,7,89823,0
1122059,11650580,서초구,반포3동,21656.45472,911.3120836,672.5897914,541.2626784,738.4942204,783.4864454,1098.953692,861.006504,574.962611,618.5547898,622.9800015,900.931251,1038.878442,43,1,81,423,953605,981308,778948,965.4840349,153.0185531,267.9993268,247.7180509,13,89823,0
1122060,11650581,서초구,반포4동,44086.49268,2159.329134,1230.162665,1173.626815,1689.499871,1824.532813,1979.192418,1975.411788,1139.577367,1677.619357,1659.575453,2276.45383,2368.258912,64,2,81,423,953605,981308,778948,3777.554839,873.0129032,1140.864516,914.3419355,10,89823,1
1122061,11650590,서초구,방배본동,19398.50696,721.1629888,592.0392289,466.3265413,652.6087982,818.8217012,992.336995,753.3347881,605.3896585,612.6243381,576.9638556,804.5693377,945.8381948,50,2,81,423,953605,981308,778948,1461.083832,214.6107784,323.7185629,396.5449102,3,89823,0
1122062,11650600,서초구,방배1동,21709.645,813.1229909,340.9864028,791.4264925,936.3743405,928.1073977,913.4695167,790.3856299,346.4187829,904.8860589,979.6078103,1123.905074,888.1552069,81,1,81,423,953605,981308,778948,1559.379032,355.6612903,456.3709677,339.3145161,6,89823,0
1122063,11650610,서초구,방배2동,20412.01018,618.8281289,325.5139873,808.2567885,915.7709235,819.6581531,840.0195862,650.2510764,364.1414765,900.2856763,862.301765,896.6698216,750.8760896,77,1,81,423,953605,981308,778948,1867.309677,300.6129032,446.2387097,521,11,89823,0
1122064,11650620,서초구,방배3동,17693.96674,497.9643212,303.7849751,568.3112598,663.4915669,651.9453667,775.3369225,668.2495571,372.4228873,534.9550548,578.4921487,769.3620522,713.8057207,58,4,81,423,953605,981308,778948,445.8709677,72,154.5483871,86.80645161,6,89823,0
1122065,11650621,서초구,방배4동,27349.59279,992.2762338,652.7875429,855.7555959,958.0740413,1070.881971,1185.184883,932.5068093,649.7354389,1012.767331,1079.545909,1271.099819,1289.94418,79,4,81,423,953605,981308,778948,1475.070968,276.1096774,409.8193548,353.4967742,8,89823,0
1122066,11650651,서초구,양재1동,53578.54082,3303.197897,1173.698329,2170.261057,2856.109865,2654.78188,2951.766912,2599.647219,1018.678525,2080.897765,2120.882695,2468.807318,2432.15823,167,4,81,423,953605,981308,778948,3114.242424,570.7878788,932.5656566,750.1969697,25,89823,0
1122067,11650652,서초구,양재2동,38092.71869,1058.078119,443.0701596,2109.403027,2613.033652,2268.462456,2478.835816,1073.881657,468.3447208,1645.092983,1718.424716,1929.520404,1602.83156,125,2,81,423,953605,981308,778948,2687.505155,416.137457,782.9072165,711.1134021,11,89823,0
1122068,11650660,서초구,내곡동,24396.17637,1916.49321,419.5089787,686.8492457,944.5257722,1155.725568,1243.443967,1782.304908,412.0459833,613.0010816,762.7334313,1113.464016,1098.025475,64,2,81,423,953605,981308,778948,965.4840349,153.0185531,267.9993268,247.7180509,20,89823,0
1124051,11710510,송파구,풍납1동,15511.49636,514.8822513,262.4687084,531.7411467,657.5772918,575.454998,628.9847945,512.4126656,270.8469592,506.5534509,580.7707563,653.1416949,600.9921282,50,2,206,1280,1257962,1288787,1113797,433.6236559,69.92473118,106.9462366,106.7741935,5,46082,0
1124052,11710520,송파구,풍납2동,37473.72618,1546.587935,731.3855792,1191.108934,1478.295044,1404.755142,1537.675328,1192.40232,603.6593664,1774.979209,1670.527439,1979.913905,1691.775323,95,7,206,1280,1257962,1288787,1113797,3942.502266,839.0927498,1269.142003,955.7160179,13,46082,1
1124053,11710531,송파구,거여1동,12401.04397,344.1692942,242.9424585,407.7165649,524.0843308,487.3244995,516.6981202,383.8677892,244.1052971,369.4888942,420.5553748,515.2800504,491.9084493,53,2,206,1280,1257962,1288787,1113797,741.477483,133.0144371,179.3403143,177.7909515,11,46082,0
1124054,11710532,송파구,거여2동,18837.62652,630.8722058,403.2188658,612.1688606,788.8323412,754.3334863,715.9255576,736.111639,375.793404,488.0181814,671.8537995,922.0060644,791.87009,87,2,206,1280,1257962,1288787,1113797,923.3047257,148.8800555,234.7965631,230.3192484,19,46082,0
1124055,11710540,송파구,마천1동,12549.42014,579.8421982,330.5997467,362.3444607,446.2892361,453.2129831,526.3604193,486.334021,262.1647839,326.6407167,327.6106955,458.0062042,508.5135431,40,3,206,1280,1257962,1288787,1113797,741.477483,133.0144371,179.3403143,177.7909515,10,46082,0
1124056,11710550,송파구,마천2동,15417.55884,493.4859659,296.0909856,476.6469158,584.0292017,527.0692834,629.6732357,502.071843,285.2680946,402.1997085,488.5834604,571.7220884,482.8108655,57,7,206,1280,1257962,1288787,1113797,300.6451613,41.1827957,73.10752688,80.75268817,12,46082,0
1124057,11710561,송파구,방이1동,18544.51225,912.93516,559.8596669,522.6635982,644.4820657,641.5857406,803.0968722,760.6959066,528.5767243,618.8475071,625.8823822,706.2940743,717.3763593,63,2,206,1280,1257962,1288787,1113797,1574.709677,181.9677419,338.5483871,349.9032258,5,46082,0
1124058,11710562,송파구,방이2동,35829.36835,1210.275646,477.7410144,2013.427868,2013.069263,1547.886095,1611.751023,918.8202465,370.5951449,2238.342195,2122.71816,1926.274809,1439.947158,161,1,206,1280,1257962,1288787,1113797,2925.717742,396.7258065,751.1935484,733.2016129,10,46082,0
1124059,11710566,송파구,오륜동,18275.92751,591.7191505,611.5201774,446.5154501,501.9149111,610.1661788,756.0738211,448.6802251,449.3227515,579.0771401,541.6832999,688.4749786,718.8166125,26,3,206,1280,1257962,1288787,1113797,26443.80645,5190.290323,7086.129032,6017.741935,2,46082,0
1124060,11710570,송파구,오금동,37259.54813,1841.233311,950.3139618,1106.878853,1499.914807,1325.628205,1414.682282,1557.735326,819.7226364,1060.963937,1165.331907,1590.390997,1300.467255,115,8,206,1280,1257962,1288787,1113797,515.8064516,68.38709677,114.8387097,134.2258065,17,46082,0
1124061,11710580,송파구,송파1동,30907.18244,1127.03993,461.2437701,1630.063665,1528.918783,1130.84785,1112.053404,1091.221771,455.1004954,1791.996759,1702.481575,1552.404077,1261.899346,158,4,206,1280,1257962,1288787,1113797,613.8161765,77.11764706,136.0220588,160.7647059,13,46082,0
1124062,11710590,송파구,송파2동,19343.33344,856.2429317,468.1404498,585.6198388,768.4787395,728.7319792,704.8549576,1011.998319,559.0317028,687.5680878,668.7006861,877.2988889,770.2093214,52,3,206,1280,1257962,1288787,1113797,923.3047257,148.8800555,234.7965631,230.3192484,10,46082,0
1124063,11710600,송파구,석촌동,30097.28923,900.5448981,410.7613112,1511.204159,1620.032915,1319.298965,1232.408906,961.0111145,497.2942081,1558.814324,1805.037538,1791.290693,1278.790614,209,5,206,1280,1257962,1288787,1113797,931.8235294,133.0294118,262.9411765,225.9044118,13,46082,0
1124064,11710610,송파구,삼전동,31700.50988,1339.818007,649.2876365,1461.391732,1654.288434,1322.715387,1228.205702,1083.738073,501.1783638,1646.035646,1777.902104,1803.186595,1428.353671,176,2,206,1280,1257962,1288787,1113797,824.7741935,82.45967742,175.7580645,206.0564516,13,46082,0
1124065,11710620,송파구,가락본동,38801.52362,1271.273188,641.5290402,1646.189024,2002.945648,1827.405174,1768.503518,1257.428331,615.0478039,1615.313773,1696.932813,1774.477708,1500.812079,122,4,206,1280,1257962,1288787,1113797,3001.283871,372.283871,663.3935484,610.2322581,12,46082,0
1124066,11710631,송파구,가락1동,27346.92831,1027.398685,513.6993432,1028.700452,1418.663009,1373.439049,1262.00999,898.4731425,544.5291782,790.96032,1116.218179,1490.988832,1181.552932,115,2,206,1280,1257962,1288787,1113797,13919.95455,2271.590909,3451.545455,3528,15,46082,0
1124067,11710632,송파구,가락2동,26922.16082,1083.254294,719.6364068,844.3963305,1036.09404,966.972116,1061.275166,1037.342272,665.4791629,870.5286503,895.1802853,1161.83347,1066.618113,108,6,206,1280,1257962,1288787,1113797,1259.924731,180.3333333,305.9784946,305.655914,16,46082,0
1124068,11710641,송파구,문정1동,20780.25282,682.9135671,354.6239739,922.7831047,1068.338658,851.9540489,841.9223747,658.3346623,329.6205633,956.9816918,914.4632418,994.7336628,804.0830699,90,1,206,1280,1257962,1288787,1113797,1233.689189,185.3243243,278.3648649,309.1891892,5,46082,0
1124069,11710642,송파구,문정2동,39187.46453,602.4068242,264.3213303,2398.44625,2802.517953,2430.703651,2249.564951,765.368557,329.012475,2315.938581,2394.2627,2297.26692,1760.97228,224,1,206,1280,1257962,1288787,1113797,4433.096774,649.0322581,1205.516129,1124.516129,11,46082,0
1124071,11710650,송파구,잠실본동,34321.31004,1154.003897,599.7598319,1647.572709,1662.048975,1425.027578,1555.635983,1140.275754,580.9967006,1652.436829,1616.755058,1727.238811,1467.773066,131,3,206,1280,1257962,1288787,1113797,2496.258065,427.7526882,563.483871,583.2580645,5,46082,0
1124075,11710690,송파구,잠실4동,19820.67979,1688.882363,661.725528,404.5730814,664.8305667,831.7184535,915.3841535,1338.60999,504.1522697,550.8603161,584.731817,1006.435112,1080.752336,40,4,206,1280,1257962,1288787,1113797,923.3047257,148.8800555,234.7965631,230.3192484,18,46082,0
1124077,11710710,송파구,잠실6동,39124.54057,1120.820447,708.89547,1636.930509,2030.245882,1904.05366,1862.554225,994.8589177,609.8901554,2047.214001,1979.467618,2154.902607,1772.822668,56,1,206,1280,1257962,1288787,1113797,20079.06452,3240.096774,5514.741935,5826.354839,10,46082,0
1124078,11710720,송파구,잠실7동,10150.765,351.5270291,196.0957008,267.5013851,343.3895136,354.3698019,416.1228459,322.5105264,274.3743006,310.75052,335.471213,399.850879,414.7306192,18,2,206,1280,1257962,1288787,1113797,548.537174,76.8549625,157.6874642,146.4563211,1,46082,0
1124079,11710670,송파구,잠실2동,32961.40681,1824.306714,1282.167732,632.227294,1038.503729,1447.242441,1846.753833,2056.893276,1429.728545,799.8174636,859.5547943,1478.081115,1889.884117,64,4,206,1280,1257962,1288787,1113797,1507.604244,267.7131326,431.0065823,378.5489546,10,46082,0
1124080,11710680,송파구,잠실3동,43738.052,2508.815949,1263.899868,1085.423305,1580.483941,1650.667445,1753.439122,2691.590157,1432.253036,1396.481848,1385.558751,2139.910192,2102.576593,58,4,206,1280,1257962,1288787,1113797,3013.225806,1396.129032,535.7096774,492.9354839,11,46082,0
1124081,11710646,송파구,장지동,34942.41062,1618.06531,843.330919,1254.421018,1794.742954,1529.394652,1431.342156,1393.873906,700.9745537,1166.252826,1432.217697,1778.217143,1384.269794,135,7,206,1280,1257962,1288787,1113797,1507.604244,267.7131326,431.0065823,378.5489546,25,46082,0
1124082,11710647,송파구,위례동,42224.42555,4673.242259,1550.300808,1050.418228,1881.277306,1867.894841,1756.916592,3743.75744,1408.635009,948.8319873,1480.824538,2509.901725,2339.835209,71,0,206,1280,1257962,1288787,1113797,3942.502266,839.0927498,1269.142003,955.7160179,40,46082,0
1125051,11740515,강동구,강일동,51268.53029,2868.956407,1760.765697,1407.202391,2301.998806,2359.457659,2405.210611,2894.799557,1623.801455,1297.781328,1747.996459,2574.8822,2373.946766,84,2,189,1073,1170691,1189507,995053,2961.391837,632.6383965,904.1036275,738.7573818,29,23271,0
1125052,11740520,강동구,상일동,37613.44558,1258.929191,1284.307106,996.5923316,1517.881641,1718.552224,1660.849491,903.094678,1086.612696,944.6809152,1236.178859,1955.48235,2132.004969,87.12056738,9,189,1073,1170691,1189507,995053,449.0483871,30.43548387,75.90322581,115.6935484,25,23271,0
1125053,11740530,강동구,명일1동,27571.81638,970.3373638,740.8456136,713.4653811,960.5244571,976.6011153,1025.997818,1066.871576,711.6747252,731.812492,821.8234471,1323.975665,1262.791918,130,2,189,1073,1170691,1189507,995053,556.5,74.33870968,99.5483871,132.1451613,11,23271,1
1125054,11740540,강동구,명일2동,16337.87421,725.9974935,753.4142385,324.5286412,437.4281193,464.7912994,678.87656,558.765342,557.8170464,403.7354782,337.7929914,525.5837173,684.3913353,32,5,189,1073,1170691,1189507,995053,481.6129032,55.74193548,97.24193548,116.2903226,7,23271,0
1125055,11740550,강동구,고덕1동,24650.26853,2301.902786,1189.460166,448.2357744,726.1659482,1093.492158,1076.940839,1998.419436,876.4805319,472.7767942,534.1346699,1120.404286,1271.386649,73,5,189,1073,1170691,1189507,995053,243.1627907,21.55813953,39.30232558,51.27906977,8,23271,0
